anime_id,title,type,source,episodes,airing,rating,score,scored_by,members,favorites,related,studio,duration_min,aired_initial_year,aired_final_year,Comedy,Supernatural,Romance,Shounen,Parody,School,Magic,Shoujo,Drama,Fantasy,Kids,Action,Music,SliceofLife,Josei,Harem,ShounenAi,Adventure,SuperPower,Sci-Fi,Ecchi,Seinen,MartialArts,Game,Sports,Demons,Historical,Horror,Mystery,Psychological,Vampire,Mecha,Military,Space,Samurai,Thriller,Hentai,Yaoi,ShoujoAi,Police,Cars,Dementia,Yuri
8068,Kuroshitsuji Picture Drama,Special,Manga,1,False,PG-13,7.32,5026,15205,53,{'Other': [4898]},A-1 Pictures,17.0,2010,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3674,Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu,Special,Manga,1,False,PG-13,7.5,5184,13115,10,"{'Full story': [2605], 'Sequel': [8317]}",Shaft,61.0,2008,2008,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9063,Toaru Kagaku no Railgun: Entenka no Satsuei Model mo Raku Ja Arimasen wa ne.,OVA,Manga,1,False,PG-13,6.91,13087,26566,19,{'Parent story': [6213]},J.C.Staff,4.0,2010,2010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19703,Kyousou Giga (TV),TV,Original,10,False,PG-13,7.89,30777,97250,1396,{'Other': [15359]},Toei Animation,25.0,2013,2013,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3317,Uchuusen Sagittarius,TV,Picture book,77,False,PG,6.92,141,572,4,{},Nippon Animation,24.0,1986,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,Tactics,TV,Manga,25,False,PG-13,7.31,10635,31042,169,{'Adaptation': [87]},Studio Deen,24.0,2004,2005,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30419,"Wake Up, Girls! Beyond the Bottom",Movie,Original,1,False,PG-13,7.27,1702,5050,9,"{'Prequel': [28841], 'Side story': [32382], 'Sequel': [34522]}","Ordet, Millepensee",53.0,2015,2015,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9335,Megane na Kanojo,OVA,Manga,4,False,PG-13,6.74,5771,11128,6,{},AIC Takarazuka,14.0,2010,2010,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5341,Ookami to Koushinryou II,TV,Light novel,12,False,PG-13,8.43,161240,275634,3185,"{'Prequel': [6007], 'Side story': [6884]}","Brain&#039;s Base, Marvy Jack",24.0,2009,2009,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Eyeshield 21,TV,Manga,145,False,PG-13,8.05,48825,106718,1650,"{'Adaptation': [43], 'Side story': [1317, 6418]}",Studio Gallop,23.0,2005,2008,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11997,Tsundere Inran Shoujo Sukumi,OVA,Visual novel,2,False,Rx,6.65,2102,5421,23,{},Studio 9 MAiami,17.0,2012,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31722,Nanatsu no Taizai: Seisen no Shirushi,TV,Manga,4,False,PG-13,7.43,86332,175620,315,"{'Prequel': [23755], 'Sequel': [34577]}",A-1 Pictures,24.0,2016,2016,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8196,Kawasaki Frontale x Tentai Senshi Sunred 2nd Season,Special,Manga,1,False,PG-13,6.01,69,378,0,"{'Character': [6582], 'Prequel': [8316]}",AIC A.S.T.A.,2.0,2010,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31491,Hantsu x Trash,OVA,Manga,3,False,R+,5.28,4749,10524,26,{},Hoods Entertainment,12.0,2015,2016,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,OVA,Visual novel,2,False,Rx,7.08,1317,3733,24,{},T-Rex,16.0,2015,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
36550,Lalala Lala-chan Mini,ONA,Original,24,False,G,4.22,9,46,0,{'Parent story': [36549]},Usagi Ou,0.9,2015,2016,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,Ragnarök The Animation,TV,Game,26,False,PG-13,6.55,18588,36929,106,{},G&amp;G Entertainment,24.0,2004,2004,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,Gakuen Utopia Manabi Straight!,TV,Original,12,False,G,7.34,8171,22712,86,{'Side story': [3219]},ufotable,24.0,2007,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32160,Precure All Stars Movie: Minna de Utau♪ - Kiseki no Mahou,Movie,Original,1,False,G,7.05,538,1400,4,"{'Parent story': [31884], 'Sequel': [34302]}",Toei Animation,70.0,2016,2016,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,Detective Conan OVA 07: A Challenge from Agasa! Agasa vs. Conan and the Detective Boys,OVA,Manga,1,False,PG-13,7.37,4567,9145,3,{},TMS Entertainment,24.0,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34411,Taishou Mebiusline: Chicchai-san,TV,Visual novel,12,False,PG-13,4.71,1877,7979,18,{'Sequel': [37408]},Studio A-CAT,3.0,2017,2017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36923,Nanatsu no Taizai: Imashime no Fukkatsu Joshou,Special,Manga,1,False,PG-13,7.33,7367,27667,86,"{'Full story': [23755, 31722], 'Sequel': [34577]}",A-1 Pictures,24.0,2018,2018,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,Devilman: Tanjou-hen,OVA,Manga,1,False,R+,7.2,7457,13602,152,"{'Adaptation': [1474], 'Alternative version': [2252, 35120], 'Sequel': [2355], 'Other': [31050], 'Alternative setting': [35120]}",Oh! Production,51.0,1987,1987,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,Kyou kara Maou!,TV,Light novel,78,False,PG-13,7.84,25043,69454,1325,{'Sequel': [2971]},Studio Deen,25.0,2004,2006,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11113,Usagi Drop Specials,Special,Manga,4,False,PG-13,8.05,27239,45663,27,{'Parent story': [10162]},Production I.G,5.0,2011,2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2869,Nanase Ren,OVA,Visual novel,1,False,Rx,6.3,1602,4022,15,{'Alternative version': [1387]},Flavors Soft,35.0,2005,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30790,Yowamushi Pedal: Re:ROAD,Movie,Manga,1,False,PG-13,7.48,1979,5094,6,"{'Full story': [24277], 'Prequel': [25755]}",TMS Entertainment,89.0,2015,2015,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14951,Wonderful Rush,Music,Music,1,False,PG-13,7.41,5110,9113,17,"{'Other': [9907, 9930, 11033, 12637], 'Parent story': [15051]}",Sunrise,6.0,2012,2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6946,Mudazumo Naki Kaikaku: The Legend of Koizumi,OVA,Manga,3,False,R,7.05,4938,10093,20,{},TYO Animations,8.0,2010,2010,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20221,Minami-ke Natsuyasumi,OVA,Manga,1,False,PG-13,7.48,6114,12212,4,{'Prequel': [14511]},feel.,28.0,2013,2013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36522,Ling Qi 2,TV,Web manga,12,False,PG-13,7.61,1020,8970,51,{'Prequel': [33605]},Haoliners Animation League,24.0,2018,2018,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,Inukami!,TV,Light novel,26,False,PG-13,7.35,23030,54044,216,{'Side story': [2132]},Seven Arcs,23.0,2006,2006,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37051,Petit☆Dream Stars! Let&#039;s La Cooking? Showtime!,Movie,Original,1,False,G,6.31,80,275,0,{'Other': [35206]},Toei Animation,5.0,2017,2017,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25389,Dragon Ball Z Movie 15: Fukkatsu no F,Movie,Manga,1,False,PG-13,7.4,43910,66741,90,"{'Parent story': [813], 'Prequel': [14837], 'Alternative version': [30694]}",Toei Animation,107.0,2015,2015,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5288,RahXephon Specials,Special,Original,2,False,PG-13,6.62,890,2925,0,{'Full story': [165]},Bones,19.0,2003,2004,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32437,One Piece: Long Ring Long Land-hen,Special,Manga,1,False,PG-13,6.94,969,4386,18,{},Toei Animation,75.0,2015,2015,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29808,Namaiki: Kissuisou e Youkoso! The Animation,OVA,Visual novel,1,False,Rx,7.23,2240,6086,48,{},G-Lam,26.0,2015,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20689,Hamatora The Animation,TV,Original,12,False,R,7.4,79924,178710,847,"{'Summary': [30290], 'Sequel': [23421], 'Spin-off': [30291, 31923]}",NAZ,24.0,2014,2014,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25729,Tamayura: Sotsugyou Shashin Part 1 - Kizashi,Movie,Original,1,False,G,7.68,1789,6077,4,"{'Prequel': [15731], 'Sequel': [29829]}",TYO Animations,52.0,2015,2015,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34299,Digimon Adventure tri. 4: Soushitsu,Movie,Original,1,False,PG-13,7.56,14260,27924,114,"{'Prequel': [32551], 'Sequel': [34962]}",Toei Animation,82.0,2017,2017,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Aria The Animation,TV,Manga,13,False,G,7.75,30627,95917,1536,"{'Adaptation': [81, 124], 'Sequel': [962]}",Hal Film Maker,24.0,2005,2005,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,Juubee Ninpuuchou,Movie,Original,1,False,R+,7.66,40403,70920,641,{'Sequel': [618]},Madhouse,94.0,1993,1993,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
797,Hanaukyou Maid-tai OVA,OVA,Manga,3,False,R+,6.78,3691,7416,5,{'Prequel': [403]},Daume,14.0,2001,2001,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3320,Harbor Light Monogatari: Fashion Lala yori,OVA,Original,1,False,PG-13,5.4,394,997,1,{'Spin-off': [604]},Studio Pierrot,48.0,1988,1988,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32806,Aikatsu!: Nerawareta Mahou no Aikatsu! Card,Movie,Original,1,False,PG,7.34,503,1478,1,"{'Prequel': [15061], 'Other': [31485]}",Bandai Namco Pictures,27.0,2016,2016,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9745,Sengoku Basara Movie: The Last Party,Movie,Game,1,False,PG-13,7.71,10458,21317,75,"{'Prequel': [6634], 'Alternative version': [23201]}",Production I.G,93.0,2011,2011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
14617,Stranger: Mukou Hadan Pilot,Special,Original,1,False,R,7.06,2707,6867,22,{'Other': [2418]},Bones,3.0,2009,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
29511,Ongaku Shoujo,Movie,Original,1,False,PG-13,6.31,4137,8309,6,{'Other': [29513]},Studio Deen,25.0,2015,2015,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9581,MM! Specials,Special,Light novel,9,False,R+,6.74,12355,24869,17,{'Parent story': [8424]},Xebec,1.0,2010,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35025,"""Eikou Naki Tensai-tachi"" Kara no Monogatari",TV,Manga,2,False,G,5.44,16,362,1,{},J.C.Staff,49.0,2017,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13055,Sankarea OVA,OVA,Manga,2,False,R+,7.34,37153,66121,41,"{'Parent story': [11499], 'Prequel': [16694]}",Studio Deen,24.0,2012,2012,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3159,The Kabocha Wine,TV,Manga,95,False,PG-13,6.87,169,1322,5,{},Toei Animation,25.0,1982,1984,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28539,Garo Movie: Divine Flame,Movie,Original,1,False,R+,7.77,4268,14410,18,{'Prequel': [32415]},MAPPA,78.0,2016,2016,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21557,Omoide no Marnie,Movie,Novel,1,False,G,8.28,48625,95955,910,{},Studio Ghibli,103.0,2014,2014,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28013,Macross Δ,TV,Original,26,False,PG-13,7.31,13921,43576,294,"{'Prequel': [3572], 'Other': [33806]}",Satelight,23.0,2016,2016,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
13251,Shin Hikari Shinwa: Palutena no Kagami,ONA,Game,3,False,PG-13,6.52,1180,2370,2,{'Character': [28351]},"Production I.G, Studio 4°C, Shaft",6.0,2012,2012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,Yuu☆Yuu☆Hakusho: Eizou Hakusho II,OVA,Manga,4,False,PG-13,7.48,2790,7545,15,"{'Full story': [392], 'Other': [2125]}",Studio Pierrot,23.0,1995,1996,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8481,"""Bungaku Shoujo"" Memoire",OVA,Light novel,3,False,PG-13,7.46,10379,21328,27,{'Sequel': [6408]},Production I.G,24.0,2010,2010,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31756,Owari no Seraph: The Beginning of the End,Special,Manga,1,False,R,7.15,10018,23862,56,"{'Full story': [26243], 'Sequel': [28927]}",Wit Studio,24.0,2015,2015,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33069,Dimension W Special,Special,Manga,1,False,R,6.62,4164,10823,6,{'Parent story': [31163]},Studio 3Hz,11.0,2016,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7818,Yousei Ou,OVA,Manga,1,False,R+,5.68,163,712,0,{},Madhouse,60.0,1988,1988,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,Chivas 1-2-3,OVA,Manga,2,False,R,6.14,1044,2337,2,{'Alternative setting': [495]},Daume,27.0,1999,1999,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20391,Hidamari Sketch: Chou Hidamatsuri Special,Special,4-koma manga,1,False,PG-13,6.66,699,1992,0,"{'Other': [1852, 3604]}",Shaft,2.0,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5958,Sora no Otoshimono,TV,Manga,13,False,PG-13,7.57,158908,292967,3569,{'Sequel': [7858]},AIC A.S.T.A.,24.0,2009,2009,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31798,Kiznaiver,TV,Original,12,False,PG-13,7.59,157970,323080,2528,{},Trigger,24.0,2016,2016,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,xxxHOLiC Movie: Manatsu no Yoru no Yume,Movie,Manga,1,False,PG-13,8.02,25780,46878,92,{'Parent story': [861]},Production I.G,60.0,2005,2005,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31952,Kono Bijutsubu ni wa Mondai ga Aru!,TV,Manga,12,False,PG-13,7.41,52165,122248,345,{},feel.,24.0,2016,2016,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10536,Kimi ni Todoke 2nd Season Specials,Special,Manga,3,False,PG-13,7.4,12265,28501,48,{'Parent story': [9656]},Production I.G,5.0,2011,2011,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33205,Star Fox Zero: The Battle Begins,ONA,Game,1,False,G,6.29,1654,2630,4,{},Wit Studio,14.0,2016,2016,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
13551,Shuukan Storyland,TV,Original,56,False,PG-13,6.4,20,244,0,{},Satelight,25.0,1999,2001,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,ONA,Original,5,False,PG-13,3.93,14,81,0,{},DLE,1.0,2015,2015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13201,Monster Farm: Legend e no Michi,TV,Game,25,False,PG,6.85,4577,8939,6,{'Prequel': [1469]},TMS Entertainment,24.0,2000,2000,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10270,Gun-dou Musashi Recap,Special,Original,1,False,PG-13,4.75,40,300,0,{'Full story': [1200]},ACC Production,24.0,2006,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1031,Hanare Toride no Yonna,Movie,Original,1,False,PG,5.18,908,2007,3,{},Studio 4°C,33.0,2006,2006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,Memories Off 3.5,OVA,Visual novel,4,False,PG-13,6.4,950,2577,0,{'Sequel': [1071]},"Picture Magic, Rikuentai",27.0,2004,2004,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,FLCL,OVA,Original,6,False,PG-13,8.07,231632,406244,15941,{'Adaptation': [646]},"Gainax, Production I.G",25.0,2000,2001,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
14913,Battle Spirits: Sword Eyes,TV,Card game,29,False,PG,6.98,293,1372,6,"{'Prequel': [11017], 'Sequel': [19877]}",Sunrise,25.0,2012,2013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
432,Iria: Zeiram The Animation,OVA,Original,6,False,R,7.18,5673,12719,67,{},Ashi Production,27.0,1994,1994,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4508,D.C.S.S: Da Capo Second Season Omake,Special,Visual novel,7,False,PG-13,6.76,1536,5178,2,{'Parent story': [291]},feel.,7.0,2005,2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12581,Asa made Jugyou Chu!,OVA,Manga,1,False,R+,6.28,17902,32141,62,{},GoHands,29.0,2012,2012,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9776,A-Channel,TV,4-koma manga,12,False,PG-13,7.03,31656,71676,283,"{'Other': [10737, 35285], 'Sequel': [11339]}",Studio Gokumi,24.0,2011,2011,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31753,Ganbare! Lulu Lolo 3rd Season,TV,Picture book,10,False,PG,6.3,10,156,0,{'Prequel': [26163]},Fanworks,5.0,2016,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32785,Future Card Buddyfight Triple D,TV,Card game,51,False,PG,6.59,414,1614,5,"{'Prequel': [30039], 'Sequel': [34836]}","Xebec, OLM",23.0,2016,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
